Datetime,T-C,RH-%,Tdew-C,windDirection,windSpeed-m/s,pressure-mbar,solarRadiation-W/m2,
11/2/2014 7:05,3.67,85,1.39,321,3.5,1002.4,9,
11/2/2014 7:10,3.7,84.6,1.35,321,4.5,1002.4,11,
11/2/2014 7:15,3.7,84.1,1.27,333,4.5,1002.4,11,
11/2/2014 7:20,3.62,84.3,1.22,317,4.3,1002.6,11,
11/2/2014 7:25,3.72,84.2,1.3,312,4.8,1002.8,12,
11/2/2014 7:30,3.75,84.5,1.38,326,3.5,1002.6,11,
11/2/2014 7:35,3.8,84.5,1.43,306,2.8,1002.4,11,
11/2/2014 7:40,3.8,84.3,1.4,310,4.3,1002.8,13,
11/2/2014 7:45,3.85,83.8,1.37,303,4.5,1002.3,13,
11/2/2014 7:50,3.8,83.5,1.27,329,3.5,1002.7,14,
11/2/2014 7:55,3.83,83,1.21,319,5.3,1002.4,13,
11/2/2014 8:00,3.88,82.8,1.23,314,5,1002.4,16,
11/2/2014 8:05,3.91,82.5,1.21,303,3.8,1002.7,16,
11/2/2014 8:10,3.93,81.8,1.11,312,4.5,1002.5,16,
11/2/2014 8:15,3.96,81.2,1.03,300,4.8,1002.5,17,
11/2/2014 8:20,4.06,80.8,1.06,312,5,1002.4,16,
11/2/2014 8:25,4.17,79.7,0.98,309,5.5,1002.6,16,
11/2/2014 8:30,4.14,79.6,0.93,303,4.8,1002.5,18,
11/2/2014 8:35,4.12,79.2,0.84,305,6,1002.7,18,
11/2/2014 8:40,4.06,79.5,0.84,307,5.5,1002.6,21,
11/2/2014 8:45,4.09,79.6,0.89,310,5.8,1002.5,22,
11/2/2014 8:50,3.93,79.8,0.76,306,6,1002.4,22,
11/2/2014 8:55,3.91,80.7,0.9,296,4.3,1002.3,22,
11/2/2014 9:00,3.72,81.4,0.83,299,6,1001.9,24,
11/2/2014 9:05,3.46,82.7,0.8,303,6.8,1001.7,26,
11/2/2014 9:10,3.25,84.3,0.86,307,6.8,1001.6,27,
11/2/2014 9:15,3.3,85.2,1.06,320,6.8,1001.8,27,
11/2/2014 9:20,3.17,85.7,1.01,306,6.3,1001.5,26,
11/2/2014 9:25,3.06,86.6,1.05,307,6.5,1001.2,26,
11/2/2014 9:30,2.98,87.1,1.05,306,8.1,1001.3,27,
11/2/2014 9:35,2.93,87.4,1.04,302,8.1,1001.6,22,
11/2/2014 9:40,2.72,88.2,0.96,303,6.3,1001.9,13,
11/2/2014 9:45,2.1,89.3,0.52,302,6,1001.6,12,
11/2/2014 9:50,1.89,90.6,0.52,314,6.3,1001.9,11,
11/2/2014 9:55,1.67,91.4,0.42,309,7.1,1001.9,11,
11/2/2014 10:00,1.56,92,0.4,307,5.5,1002.1,11,
11/2/2014 10:05,1.43,92.6,0.36,312,6.5,1001.8,9,
11/2/2014 10:10,1.37,93.3,0.41,312,6.3,1001.9,9,
11/2/2014 10:15,1.37,93.6,0.45,305,6,1002,11,
11/2/2014 10:20,1.26,93.7,0.36,312,6.3,1002,13,
11/2/2014 10:25,1.26,94.1,0.41,302,6.5,1001.8,17,
11/2/2014 10:30,1.21,94.2,0.38,291,5.5,1001.9,19,
11/2/2014 10:35,1.1,94.4,0.3,300,5.5,1001.9,19,
11/2/2014 10:40,0.99,94.6,0.22,309,5.5,1002,22,
11/2/2014 10:45,0.85,94.9,0.12,292,6,1001.9,27,
11/2/2014 10:50,0.8,95.2,0.12,300,5.5,1001.8,31,
11/2/2014 10:55,0.74,95.3,0.07,299,5.3,1002,32,
11/2/2014 11:00,0.74,95.6,0.11,299,4.8,1002,32,
11/2/2014 11:05,0.71,95.8,0.11,300,5.8,1001.8,32,
11/2/2014 11:10,0.71,95.9,0.13,288,5.3,1002.1,33,
11/2/2014 11:15,0.74,96.1,0.19,295,4.8,1001.9,33,
11/2/2014 11:20,0.8,96.2,0.26,298,4.8,1001.7,36,
11/2/2014 11:25,0.91,96.2,0.37,300,4.5,1001.9,37,
11/2/2014 11:30,0.93,96.2,0.39,305,5,1001.6,41,
11/2/2014 11:35,1.04,96.2,0.5,282,3.8,1002.1,43,
11/2/2014 11:40,1.1,96.1,0.55,292,5.5,1001.9,43,
11/2/2014 11:45,1.1,95.9,0.52,288,4.8,1001.8,47,
11/2/2014 11:50,1.13,95.9,0.55,286,4.8,1001.9,49,
11/2/2014 11:55,1.15,95.7,0.54,292,5,1001.9,51,
11/2/2014 12:00,1.23,95.8,0.63,291,5.3,1001.8,52,
11/2/2014 12:05,1.32,95.6,0.69,295,5,1001.9,48,
11/2/2014 12:10,1.4,95.4,0.74,300,5.3,1001.7,47,
11/2/2014 12:15,1.4,95.4,0.74,281,5,1001.7,46,
11/2/2014 12:20,1.45,94.9,0.72,291,6.5,1001.9,42,
11/2/2014 12:25,1.45,94.4,0.65,289,5.3,1001.9,39,
11/2/2014 12:30,1.48,94.3,0.66,291,5.5,1001.8,38,
11/2/2014 12:35,1.56,94,0.7,284,4.3,1001.9,36,
11/2/2014 12:40,1.51,93.5,0.57,279,5,1001.8,36,
11/2/2014 12:45,1.56,93.1,0.56,285,5,1002.1,36,
11/2/2014 12:50,1.67,92.8,0.63,300,4.8,1001.9,33,
11/2/2014 12:55,1.7,92.1,0.55,309,6,1002.2,32,
11/2/2014 13:00,1.75,91.6,0.53,286,5.3,1002.2,32,
11/2/2014 13:05,1.86,91,0.55,300,5.3,1002,32,
11/2/2014 13:10,2.02,90.2,0.58,300,6.5,1002.1,34,
11/2/2014 13:15,2.05,89.1,0.44,298,6.5,1002,34,
11/2/2014 13:20,2.18,88.4,0.46,302,5.5,1002.1,34,
11/2/2014 13:25,2.34,86.9,0.38,291,6.5,1002.2,33,
11/2/2014 13:30,2.69,84.6,0.36,300,7.1,1002,34,
11/2/2014 13:35,2.9,82,0.13,302,7.8,1002.2,36,
11/2/2014 13:40,2.98,81,0.04,306,7.1,1001.8,37,
11/2/2014 13:45,3.12,80.2,0.04,306,6.3,1002.3,39,
11/2/2014 13:50,3.19,80.3,0.13,309,4.3,1002.2,41,
11/2/2014 13:55,3.33,79,0.04,293,5.3,1001.9,41,
11/2/2014 14:00,3.46,76.7,-0.24,293,7.1,1002.2,44,
11/2/2014 14:05,3.62,74.5,-0.48,293,7.8,1002.2,46,
11/2/2014 14:10,3.7,74.1,-0.48,299,6.3,1002.2,46,
11/2/2014 14:15,3.77,73.1,-0.6,298,6.5,1002.4,42,
11/2/2014 14:20,3.93,71.3,-0.79,295,7.1,1002.5,41,
11/2/2014 14:25,4.06,70.3,-0.85,298,6.8,1002,37,
11/2/2014 14:30,4.22,67.9,-1.17,292,7.8,1002.3,36,
11/2/2014 14:35,4.32,67.2,-1.22,305,6.8,1002.5,37,
11/2/2014 14:40,4.48,65.3,-1.46,300,7.1,1002.4,39,
11/2/2014 14:45,4.66,63.6,-1.64,302,7.1,1002.6,43,
11/2/2014 14:50,4.74,62.3,-1.85,299,6.8,1002.9,47,
11/2/2014 14:55,4.87,60.6,-2.1,286,6.5,1002.4,43,
11/2/2014 15:00,5,59.1,-2.32,305,7.6,1002.7,38,
11/2/2014 15:05,5,58.2,-2.52,293,6.3,1002.8,38,
11/2/2014 15:10,5.1,56.9,-2.73,298,6.5,1002.9,39,
11/2/2014 15:15,5.1,57.3,-2.64,293,5.8,1002.9,36,
11/2/2014 15:20,5.13,57.4,-2.59,303,5.3,1003.1,34,
11/2/2014 15:25,5.23,55.9,-2.85,292,6.5,1003.1,38,
11/2/2014 15:30,5.21,55,-3.09,285,6.5,1003.2,34,
11/2/2014 15:35,5.26,53.9,-3.31,305,6.8,1002.9,32,
11/2/2014 15:40,5.21,52,-3.84,292,7.1,1002.8,26,
11/2/2014 15:45,5.28,50.8,-4.08,293,7.8,1002.6,26,
11/2/2014 15:50,5.23,51.4,-3.97,298,7.1,1003.2,23,
11/2/2014 15:55,5.26,51.2,-4,302,5.8,1003.1,21,
11/2/2014 16:00,5.26,50.2,-4.26,298,6.5,1003.3,17,
11/2/2014 16:05,5.36,49.6,-4.33,306,7.6,1003.3,16,
11/2/2014 16:10,5.23,50.3,-4.26,291,5.5,1003.4,16,
11/2/2014 16:15,5.28,50.1,-4.27,295,5.5,1003.5,14,
11/2/2014 16:20,5.28,49.7,-4.37,298,6.8,1003.5,13,
11/2/2014 16:25,5.31,48.9,-4.56,299,7.1,1003.4,9,
11/2/2014 16:30,5.28,49.2,-4.51,292,7.6,1003.5,9,
11/2/2014 16:35,5.28,48.9,-4.59,296,7.1,1003.8,8,
11/2/2014 16:40,5.26,49.5,-4.44,307,5.8,1003.9,4,
11/2/2014 16:45,5.23,48.8,-4.66,298,7.1,1003.9,1,
11/2/2014 16:50,5.23,49.5,-4.47,277,6,1003.8,1,
11/2/2014 16:55,5.21,49.6,-4.46,289,7.1,1004,1,
11/2/2014 17:00,5.23,48.4,-4.77,285,6.5,1004.2,1,
11/2/2014 17:05,5.28,47.7,-4.92,296,7.6,1004.4,1,
11/2/2014 17:10,5.23,47.6,-4.99,291,6.3,1004.2,1,
11/2/2014 17:15,5.21,47.3,-5.09,291,6.3,1004,1,
11/2/2014 17:20,5.28,46.5,-5.25,295,7.6,1004.5,1,
11/2/2014 17:25,5.23,46.4,-5.33,286,6.5,1004.7,1,
11/2/2014 17:30,5.26,45.6,-5.53,289,6.5,1004.7,1,
11/2/2014 17:35,5.28,45.4,-5.57,300,7.6,1005,1,
11/2/2014 17:40,5.23,45.3,-5.64,300,5.8,1004.9,1,
11/2/2014 17:45,5.23,44.6,-5.85,299,8.1,1004.8,1,
11/2/2014 17:50,5.21,44.7,-5.83,303,6.5,1005.2,1,
11/2/2014 17:55,5.21,44.6,-5.86,289,7.6,1005,1,
11/2/2014 18:00,5.15,44.9,-5.83,293,5.5,1005.1,1,
11/2/2014 18:05,5.28,43.3,-6.19,296,7.1,1005.3,1,
11/2/2014 18:10,5.18,44.2,-6.01,289,7.1,1005.3,1,
11/2/2014 18:15,5.21,43.9,-6.07,293,7.1,1005.2,1,
11/2/2014 18:20,5.21,43.6,-6.16,293,8.1,1005.4,1,
11/2/2014 18:25,5.23,43.6,-6.14,284,6,1005.5,1,
11/2/2014 18:30,5.18,43.6,-6.19,300,7.1,1005.6,1,
11/2/2014 18:35,5.21,43.2,-6.28,292,7.6,1005.2,1,
11/2/2014 18:40,5.13,43.7,-6.2,292,6.3,1005.5,1,
11/2/2014 18:45,5.1,43.4,-6.32,288,7.6,1005.7,1,
11/2/2014 18:50,5.23,42.6,-6.44,298,7.8,1005.6,1,
11/2/2014 18:55,5.13,42.8,-6.47,288,6.8,1005.7,1,
11/2/2014 19:00,5.18,42.7,-6.46,299,6.8,1005.7,1,
11/2/2014 19:05,5.08,43.3,-6.37,288,5.3,1006,1,
11/2/2014 19:10,5.15,42.5,-6.55,293,7.3,1005.9,1,
11/2/2014 19:15,5.1,43.1,-6.41,282,4.3,1005.8,1,
11/2/2014 19:20,5.18,42.2,-6.61,295,7.1,1005.4,1,
11/2/2014 19:25,5.23,41.6,-6.75,299,8.3,1005.3,1,
11/2/2014 19:30,5.18,41.3,-6.89,291,7.3,1005.6,1,
11/2/2014 19:35,5.28,41.1,-6.87,295,7.6,1006,1,
11/2/2014 19:40,5.15,41.1,-6.98,292,6.5,1006.1,1,
11/2/2014 19:45,5.15,41.3,-6.92,286,6.5,1006.1,1,
11/2/2014 19:50,5.15,41.1,-6.98,292,7.3,1006.1,1,
11/2/2014 19:55,5.13,40.8,-7.1,293,6.8,1006.1,1,
11/2/2014 20:00,5.18,40.3,-7.21,291,7.1,1005.8,1,
11/2/2014 20:05,5.08,40.8,-7.14,298,6.3,1006,1,
11/2/2014 20:10,5.21,39.4,-7.48,293,7.3,1006,1,
11/2/2014 20:15,5.15,39.2,-7.6,292,7.6,1006.2,1,
11/2/2014 20:20,5.18,38.8,-7.7,299,7.3,1006.4,1,
11/2/2014 20:25,5.1,38.8,-7.77,291,6,1006.1,1,
11/2/2014 20:30,5.1,38.5,-7.87,285,7.1,1006.5,1,
11/2/2014 20:35,5.13,38.3,-7.91,293,7.3,1006.5,1,
11/2/2014 20:40,5.15,37.3,-8.23,303,7.3,1006.6,1,
11/2/2014 20:45,5.02,37.9,-8.15,299,4.8,1006.6,1,
11/2/2014 20:50,4.97,38.1,-8.12,277,4.8,1006.9,1,
11/2/2014 20:55,4.87,38.9,-7.95,295,4.3,1007.1,1,
11/2/2014 21:00,4.74,39.3,-7.93,267,3,1007.2,1,
11/2/2014 21:05,4.69,39.5,-7.91,277,2.8,1007.1,1,
11/2/2014 21:10,4.66,40.1,-7.74,284,4.3,1007.2,1,
11/2/2014 21:15,4.58,39.8,-7.91,281,3.3,1007.3,1,
11/2/2014 21:20,4.71,39,-8.06,292,4.5,1007.1,1,
11/2/2014 21:25,4.61,39.5,-7.98,282,4.5,1007.6,1,
11/2/2014 21:30,4.56,40.3,-7.77,292,3.8,1007.4,1,
11/2/2014 21:35,4.58,40.2,-7.78,289,5.3,1007.2,1,
11/2/2014 21:40,4.51,40.8,-7.66,286,4.3,1007.5,1,
11/2/2014 21:45,4.45,41,-7.65,286,4.8,1007.5,1,
11/2/2014 21:50,4.4,41.1,-7.66,279,4.5,1007.7,1,
11/2/2014 21:55,4.45,40.5,-7.81,281,4.8,1007.7,1,
11/2/2014 22:00,4.4,40.2,-7.95,281,4.5,1007.5,1,
11/2/2014 22:05,4.43,40.3,-7.89,291,3.5,1007.5,1,
11/2/2014 22:10,4.4,39.7,-8.11,278,4.8,1007.5,1,
11/2/2014 22:15,4.48,39.2,-8.2,299,5.5,1007.9,1,
11/2/2014 22:20,4.35,39.8,-8.12,284,4,1007.5,1,
11/2/2014 22:25,4.35,39.7,-8.15,282,4.8,1007.8,1,
11/2/2014 22:30,4.35,39.4,-8.25,272,4.5,1008,1,
11/2/2014 22:35,4.32,39.3,-8.31,291,6,1008,1,
11/2/2014 22:40,4.43,38.7,-8.41,282,5.5,1007.9,1,
11/2/2014 22:45,4.25,39.6,-8.27,288,4,1008,1,
11/2/2014 22:50,4.19,39.9,-8.23,284,3.5,1008,1,
11/2/2014 22:55,4.22,39.3,-8.4,281,3.8,1008.1,1,
11/2/2014 23:00,4.19,40,-8.2,282,4,1008.4,1,
11/2/2014 23:05,4.12,39.3,-8.49,278,4.3,1007.9,1,
11/2/2014 23:10,4.04,40.4,-8.21,281,4,1008.4,1,
11/2/2014 23:15,3.98,40.1,-8.36,285,4,1008.3,1,
11/2/2014 23:20,4.06,39.4,-8.51,291,4.3,1008.1,1,
11/2/2014 23:25,4.04,39.6,-8.46,285,4.5,1008.4,1,
11/2/2014 23:30,3.98,39.5,-8.55,279,3.5,1008.4,1,
11/2/2014 23:35,3.93,39.9,-8.47,288,4.5,1008.5,1,
11/2/2014 23:40,4.01,39.5,-8.52,292,4.8,1008.7,1,
11/2/2014 23:45,3.93,39.8,-8.5,292,4.5,1008.4,1,
11/2/2014 23:50,3.93,39.5,-8.59,300,5,1008.4,1,
11/2/2014 23:55,3.88,39.8,-8.54,291,4.3,1008.4,1,
11/3/2014 0:00,3.85,39.7,-8.6,298,5.3,1008.7,1,
11/3/2014 0:05,3.8,40.6,-8.36,282,4.3,1008.6,1,
11/3/2014 0:10,3.59,41.2,-8.36,278,3.3,1008.5,1,
11/3/2014 0:15,3.64,41,-8.38,270,3.3,1008.8,1,
11/3/2014 0:20,3.49,41.4,-8.39,268,3,1008.8,1,
11/3/2014 0:25,3.59,40.4,-8.61,277,4.5,1008.7,1,
11/3/2014 0:30,3.41,41.5,-8.43,278,3,1008.9,1,
11/3/2014 0:35,3.43,41.2,-8.51,277,3.5,1008.9,1,
11/3/2014 0:40,3.33,41.6,-8.47,268,3,1008.9,1,
11/3/2014 0:45,3.3,41.9,-8.41,271,2.8,1009,1,
11/3/2014 0:50,3.35,41.5,-8.49,277,2.5,1008.9,1,
11/3/2014 0:55,3.41,41.2,-8.53,282,3.5,1009.1,1,
11/3/2014 1:00,3.3,41.7,-8.47,279,2.5,1009.2,1,
11/3/2014 1:05,3.3,41.4,-8.56,282,3.5,1009.2,1,
11/3/2014 1:10,3.33,41.3,-8.57,282,3,1009.1,1,
11/3/2014 1:15,3.25,41.5,-8.58,260,2.5,1009,1,
11/3/2014 1:20,3.38,40.3,-8.83,284,3.8,1009.1,1,
11/3/2014 1:25,3.41,40.2,-8.84,292,3.8,1009.1,1,
11/3/2014 1:30,3.41,39.9,-8.93,279,4.5,1009.3,1,
11/3/2014 1:35,3.19,40.7,-8.88,271,2.8,1009.4,1,
11/3/2014 1:40,3.22,40.8,-8.82,271,2.5,1009.4,1,
11/3/2014 1:45,3.27,40.6,-8.84,288,3,1009.5,1,
11/3/2014 1:50,3.19,40.6,-8.91,261,3.5,1009.4,1,
11/3/2014 1:55,3.19,40.6,-8.91,281,3.3,1009.4,1,
11/3/2014 2:00,3.14,40.8,-8.89,263,2.5,1009.4,1,
11/3/2014 2:05,3.06,41,-8.9,258,2.5,1009.5,1,
11/3/2014 2:10,3.14,40.4,-9.02,261,4,1009.5,1,
11/3/2014 2:15,3.04,40.8,-8.98,267,3,1009.6,1,
11/3/2014 2:20,3.06,41,-8.9,244,3,1009.4,1,
11/3/2014 2:25,3.01,41.1,-8.92,265,2.5,1009.6,1,
11/3/2014 2:30,2.96,41.2,-8.93,244,2.8,1009.6,1,
11/3/2014 2:35,2.93,41.6,-8.84,251,2.3,1009.5,1,
11/3/2014 2:40,2.93,41.6,-8.84,253,3.8,1009.5,1,
11/3/2014 2:45,2.93,41.8,-8.78,247,3.5,1009.4,1,
11/3/2014 2:50,2.88,42.1,-8.73,246,3.3,1009.4,1,
11/3/2014 2:55,2.9,42,-8.74,250,4.3,1009.5,1,
11/3/2014 3:00,2.85,42,-8.79,247,4,1009.5,1,
11/3/2014 3:05,2.77,42.6,-8.68,247,3.5,1009.5,1,
11/3/2014 3:10,2.82,42.7,-8.6,250,4,1009.6,1,
11/3/2014 3:15,2.8,42.8,-8.59,250,2.5,1009.8,1,
11/3/2014 3:20,2.88,42.7,-8.55,257,4.3,1009.9,1,
11/3/2014 3:25,2.69,43.3,-8.54,234,2.5,1009.8,1,
11/3/2014 3:30,2.8,42.9,-8.56,251,4.8,1009.7,1,
11/3/2014 3:35,2.77,43,-8.56,248,4,1009.8,1,
11/3/2014 3:40,2.69,43.6,-8.45,250,3.5,1009.8,1,
11/3/2014 3:45,2.72,43.4,-8.49,246,4.3,1009.8,1,
11/3/2014 3:50,2.58,43.9,-8.47,254,4,1010.1,1,
11/3/2014 3:55,2.4,44.8,-8.37,246,3,1010.2,1,
11/3/2014 4:00,2.4,45.4,-8.2,247,2.8,1010.3,1,
11/3/2014 4:05,2.5,45.3,-8.14,241,3,1010.4,1,
11/3/2014 4:10,2.45,45.6,-8.1,241,2.5,1010.5,1,
11/3/2014 4:15,2.4,45.8,-8.09,250,2.8,1010.4,1,
11/3/2014 4:20,2.32,46.2,-8.05,247,3,1010.3,1,
11/3/2014 4:25,2.34,46.2,-8.03,253,4.3,1010.4,1,
11/3/2014 4:30,2.21,46.7,-8.01,248,4.5,1010.4,1,
11/3/2014 4:35,2.21,46.6,-8.04,254,5,1010.6,1,
11/3/2014 4:40,2.02,47.4,-8,251,4.3,1010.5,1,
11/3/2014 4:45,2.07,47.4,-7.95,248,4.5,1010.4,1,
11/3/2014 4:50,2.05,47.4,-7.97,253,6,1010.8,1,
11/3/2014 4:55,2.07,47.2,-8,253,5.5,1010.6,1,
11/3/2014 5:00,2.16,46.9,-8,251,5,1010.8,1,
11/3/2014 5:05,1.99,47.5,-8,254,3.8,1010.8,1,
11/3/2014 5:10,1.94,47.9,-7.93,256,4,1010.8,1,
11/3/2014 5:15,1.86,48.4,-7.87,248,4,1010.9,1,
11/3/2014 5:20,1.8,48.5,-7.9,254,2.8,1011.1,1,
11/3/2014 5:25,1.75,49,-7.82,250,3.3,1011,1,
11/3/2014 5:30,1.67,49.6,-7.73,254,2.8,1010.9,1,
11/3/2014 5:35,1.64,49.9,-7.68,256,1.8,1011,1,
11/3/2014 5:40,1.67,49.9,-7.66,250,1.8,1011.1,1,
11/3/2014 5:45,1.62,49.8,-7.73,215,1,1011.2,1,
11/3/2014 5:50,1.75,49.5,-7.69,258,2.5,1011.2,1,
11/3/2014 5:55,1.8,49.3,-7.69,253,3.8,1011.1,1,
11/3/2014 6:00,1.78,49.2,-7.74,256,4.3,1011.3,1,
11/3/2014 6:05,1.8,49,-7.77,253,4.5,1011.3,1,
11/3/2014 6:10,1.8,49.6,-7.61,250,4,1011.3,2,
11/3/2014 6:15,1.8,49.2,-7.72,254,5.3,1011.3,4,
11/3/2014 6:20,1.72,49.6,-7.69,256,5.3,1011.3,7,
11/3/2014 6:25,1.75,49.3,-7.74,251,5.8,1011,9,
11/3/2014 6:30,1.83,49.2,-7.69,250,5.5,1011.1,19,
11/3/2014 6:35,1.94,48.8,-7.69,260,5.3,1011.3,31,
11/3/2014 6:40,2.05,48,-7.81,254,5,1011.3,42,
11/3/2014 6:45,2.24,47.9,-7.66,241,4,1011.2,54,
11/3/2014 6:50,2.42,48.4,-7.36,256,4.8,1011.4,69,
11/3/2014 6:55,2.45,47.5,-7.57,251,3.8,1011.5,86,
11/3/2014 7:00,2.5,46.4,-7.83,256,3.5,1011.7,102,
11/3/2014 7:05,2.53,46.4,-7.8,254,4.3,1011.7,116,
11/3/2014 7:10,2.69,45.6,-7.88,257,4.5,1011.9,128,
11/3/2014 7:15,2.85,46,-7.62,267,3.5,1012,139,
11/3/2014 7:20,2.9,46.2,-7.52,241,4.3,1011.9,152,
11/3/2014 7:25,3.22,45.7,-7.37,247,3.5,1012,163,
11/3/2014 7:30,3.17,45.1,-7.58,246,3.8,1012.1,177,
11/3/2014 7:35,3.14,44.4,-7.81,251,5,1012.2,189,
11/3/2014 7:40,3.22,43.5,-8,258,4,1012.2,206,
11/3/2014 7:45,3.43,43.2,-7.9,263,4.5,1012,217,
11/3/2014 7:50,3.62,43.2,-7.73,257,4.5,1012.5,227,
11/3/2014 7:55,3.72,43.5,-7.55,271,4,1012.5,243,
11/3/2014 8:00,3.62,42.8,-7.85,258,4.5,1012.4,251,
11/3/2014 8:05,3.77,42.9,-7.68,274,4.3,1012.6,263,
11/3/2014 8:10,4.12,42.2,-7.57,272,3.3,1012.5,273,
11/3/2014 8:15,3.98,41.6,-7.89,260,3.8,1012.3,287,
11/3/2014 8:20,3.83,41.9,-7.93,250,5.3,1012.2,297,
11/3/2014 8:25,4.4,41.6,-7.51,244,2.8,1012.2,308,
11/3/2014 8:30,4.38,41.1,-7.68,253,4.3,1012.1,318,
11/3/2014 8:35,4.48,40.7,-7.71,254,4.5,1012.2,329,
11/3/2014 8:40,4.56,39.6,-8,289,3.8,1012.3,341,
11/3/2014 8:45,4.82,39.1,-7.92,291,4.8,1012.3,351,
11/3/2014 8:50,5.28,38.5,-7.71,268,3,1012.7,361,
11/3/2014 8:55,5.15,37.7,-8.1,278,4.3,1012.6,373,
11/3/2014 9:00,5.33,37.5,-8,282,4.5,1012.6,383,
11/3/2014 9:05,5.18,36.3,-8.56,296,5.5,1012.9,392,
11/3/2014 9:10,5.41,36.5,-8.28,286,4.8,1012.7,402,
11/3/2014 9:15,5.31,36.4,-8.4,250,5,1012.6,411,
11/3/2014 9:20,5.67,36.2,-8.15,270,5.3,1012.7,419,
11/3/2014 9:25,5.95,35.3,-8.23,271,4.5,1013,429,
11/3/2014 9:30,5.97,34.1,-8.65,260,4.5,1013,436,
11/3/2014 9:35,6,33.2,-8.97,285,4.8,1013.1,446,
11/3/2014 9:40,6.41,33.3,-8.57,282,5.5,1013.1,453,
11/3/2014 9:45,6.28,32.9,-8.84,291,5.8,1013,461,
11/3/2014 9:50,6.56,32.8,-8.63,284,5,1013.1,467,
11/3/2014 9:55,6.59,31.6,-9.08,263,4.5,1012.6,474,
11/3/2014 10:00,7.04,32.3,-8.4,264,4.5,1013,481,
11/3/2014 10:05,6.86,31,-9.09,277,4.8,1013.2,487,
11/3/2014 10:10,6.84,30.5,-9.31,282,4.8,1013.1,492,
11/3/2014 10:15,7.44,30.9,-8.62,272,3.5,1013.1,497,
11/3/2014 10:20,7.29,30.7,-8.83,285,6.3,1012.9,502,
11/3/2014 10:25,6.99,29.7,-9.52,298,6.5,1012.4,507,
11/3/2014 10:30,7.29,30.1,-9.08,270,6.3,1012.5,512,
11/3/2014 10:35,7.87,30.4,-8.45,253,4.8,1012.7,516,
11/3/2014 10:40,7.87,29.8,-8.71,274,5.3,1012.8,519,
11/3/2014 10:45,7.67,29.2,-9.14,279,7.6,1012.4,523,
11/3/2014 10:50,7.57,28.7,-9.45,265,7.3,1012.7,526,
11/3/2014 10:55,7.77,28.5,-9.36,261,4.8,1012.5,528,
11/3/2014 11:00,8.29,28.7,-8.82,286,5,1012.9,531,
11/3/2014 11:05,8.44,28.1,-8.96,293,6,1012.7,531,
11/3/2014 11:10,8.42,28,-9.02,306,5,1012.7,531,
11/3/2014 11:15,8.54,28.1,-8.88,263,4.3,1013,531,
11/3/2014 11:20,8.07,27.4,-9.6,284,6.3,1012.9,531,
11/3/2014 11:25,8.64,28.7,-8.52,291,5.5,1013.2,531,
11/3/2014 11:30,8.42,27.1,-9.44,275,6.3,1013.1,532,
11/3/2014 11:35,8.67,27.3,-9.13,286,6.3,1012.8,531,
11/3/2014 11:40,9.11,27.9,-8.47,265,4.3,1012.9,531,
11/3/2014 11:45,9.01,26.7,-9.12,260,5,1012.9,529,
11/3/2014 11:50,9.14,26.1,-9.3,286,6,1012.6,527,
11/3/2014 11:55,9.56,26.4,-8.79,293,4.3,1012.5,527,
11/3/2014 12:00,9.76,25.8,-8.91,265,3.3,1012.8,526,
11/3/2014 12:05,9.61,25.3,-9.29,279,5,1012.7,522,
11/3/2014 12:10,9.71,24.8,-9.46,256,5,1012.4,518,
11/3/2014 12:15,10.27,24.4,-9.19,248,3.5,1012.4,514,
11/3/2014 12:20,10.08,23.7,-9.72,281,4.8,1012.7,509,
11/3/2014 12:25,10.1,23,-10.08,257,4.3,1012.3,506,
11/3/2014 12:30,10.44,23.7,-9.42,254,4.3,1012.5,503,
11/3/2014 12:35,10.79,23,-9.5,257,3.5,1012.5,497,
11/3/2014 12:40,10.49,21.2,-10.78,263,4.5,1012,492,
11/3/2014 12:45,10.71,21.1,-10.66,279,5.5,1012.3,487,
11/3/2014 12:50,10.61,20.8,-10.92,274,4.8,1012,483,
11/3/2014 12:55,11,21.6,-10.12,248,5.5,1012.4,474,
11/3/2014 13:00,10.96,20.3,-10.93,274,4.8,1012.3,466,
11/3/2014 13:05,10.52,18.7,-12.32,295,6.5,1012.3,462,
11/3/2014 13:10,10.98,19.6,-11.35,303,5.5,1012.5,456,
11/3/2014 13:15,11.32,20.6,-10.45,268,4.3,1012.5,446,
11/3/2014 13:20,11.42,20.2,-10.61,292,3.8,1012.4,441,
11/3/2014 13:25,11.13,19.8,-11.1,289,4.5,1012.3,436,
11/3/2014 13:30,11.1,19.2,-11.51,246,5.3,1012.2,421,
11/3/2014 13:35,11.42,19.9,-10.8,258,4.3,1012.2,406,
11/3/2014 13:40,11.42,19.1,-11.31,256,4.3,1012.3,393,
11/3/2014 13:45,11.64,19.1,-11.13,274,3.8,1012.2,384,
11/3/2014 13:50,11.27,18.2,-12.04,275,4.5,1012.2,374,
11/3/2014 13:55,11.66,18.8,-11.31,268,4,1012.3,363,
11/3/2014 14:00,11.66,18.3,-11.65,257,3.5,1012.3,351,
11/3/2014 14:05,11.9,18.6,-11.25,247,4.5,1012.4,341,
11/3/2014 14:10,11.69,17.8,-11.97,275,4.3,1012.3,328,
11/3/2014 14:15,11.47,17.3,-12.5,250,5.3,1012,314,
11/3/2014 14:20,11.64,17.6,-12.15,247,4.8,1012.1,302,
